conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,token,sentiment
1.88e+18,Fri Jan 24 03:56:04 +0000 2025,0,@fitrahyr Hai Kak. Apakah yg Kakak maksud adalah pembayaran terkait kurang bayar SPT Masa PPN? Jika Iya ketentuan pemindahbukuan saat ini merujuk pada PMK Nomor 81 Tahun 2024 ya Kak. Berdasarkan Pasal 109 ayat (3) huruf d disebutkan bahwa Pemindahbukuan atas jumlah pembayaran yang,1.88e+18,,fitrahyr,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882638473305456985,4564565058.0,kring_pajak,"['@', 'fitrahyr', 'hai', 'kak', '.', 'apakah', 'yg', 'kakak', 'maksud', 'adalah', 'pembayaran', 'terkait', 'kurang', 'bayar', 'spt', 'masa', 'ppn', '?', 'jika', 'iya', 'ketentuan', 'pemindahbukuan', 'saat', 'ini', 'merujuk', 'pada', 'pmk', 'nomor', '81', 'tahun', '2024', 'ya', 'kak', '.', 'berdasarkan', 'pasal', '109', 'ayat', '(', '3', ')', 'huruf', 'd', 'disebutkan', 'bahwa', 'pemindahbukuan', 'atas', 'jumlah', 'pembayaran', 'yang']",netral
1.88e+18,Fri Jan 24 03:55:53 +0000 2025,12,giring opini nirempati minta maaf ulang lagi dengan opini baru. bisa ga ya kita prediksi berapa kenaikan follower/income dari pola tersebut? haha,1.88e+18,,,in,"Bandung, Indonesia",0,1,2,https://x.com/ekaanzihory/status/1882638429441388784,2302732247.0,ekaanzihory,"['giring', 'opini', 'nirempati', 'minta', 'maaf', 'ulang', 'lagi', 'dengan', 'opini', 'baru', '.', 'bisa', 'ga', 'ya', 'kita', 'prediksi', 'berapa', 'kenaikan', 'follower/income', 'dari', 'pola', 'tersebut', '?', 'haha']",netral
1.88e+18,Fri Jan 24 03:55:23 +0000 2025,0,@herijabrixxx Hai Sobat BRI. Terima kasih atas minatnya terhadap program Kartu Kredit BRI. Sobat BRI dapat melakukan pengajuan kenaikan limit Kartu Kredit BRI kembali yaitu 6 bulan sejak pengajuan kenaikan limit terakhir untuk limit tetap dan sementara. Silakan melakukan pengajuan kenaikan,1.88e+18,,herijabrixxx,in,Jl Jend Sudirman 44-46 Jakarta,0,0,0,https://x.com/promo_BRI/status/1882638302475321464,1398703135.0,promo_BRI,"['@', 'herijabrixxx', 'hai', 'sobat', 'bri', '.', 'terima', 'kasih', 'atas', 'minatnya', 'terhadap', 'program', 'kartu', 'kredit', 'bri', '.', 'sobat', 'bri', 'dapat', 'melakukan', 'pengajuan', 'kenaikan', 'limit', 'kartu', 'kredit', 'bri', 'kembali', 'yaitu', '6', 'bulan', 'sejak', 'pengajuan', 'kenaikan', 'limit', 'terakhir', 'untuk', 'limit', 'tetap', 'dan', 'sementara', '.', 'silakan', 'melakukan', 'pengajuan', 'kenaikan']",netral
1.88e+18,Fri Jan 24 03:52:38 +0000 2025,0,@DitjenPajakRI min tanya kalo harga jual/dpp/ppn di coretax nol tapi status approved ada no faktur pajak dan di pdf ada nilainya harus buat ulang apa engga? Thx https://t.co/r8DZc540Jq,1.88e+18,https://pbs.twimg.com/media/GiB47RPaIAAS5VA.jpg,DitjenPajakRI,in,🇲🇨,0,0,0,https://x.com/malindahottest/status/1882637611334062562,169818157.0,malindahottest,"['@', 'ditjenpajakri', 'min', 'tanya', 'kalo', 'harga', 'jual/dpp/ppn', 'di', 'coretax', 'nol', 'tapi', 'status', 'approved', 'ada', 'no', 'faktur', 'pajak', 'dan', 'di', 'pdf', 'ada', 'nilainya', 'harus', 'buat', 'ulang', 'apa', 'engga', '?', 'thx', 'https', ':', '//t.co/r8dzc540jq']",netral
1.88e+18,Fri Jan 24 03:52:03 +0000 2025,0,@justask1108 Hai Kak. Apakah yang Kakak maksud adalah PPN atas Pemanfaatan JKP dari luar Daerah Pabean (PPN JLN)? Apabila iya Sesuai dengan ketentuan PMK 131 Tahun 2024. Untuk barang dan jasa selain kategori mewah akan dikenakan PPN dengan tarif 12% tetapi menggunakan DPP nilai lain sebesar,1.88e+18,,justask1108,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882637463925186604,4564565058.0,kring_pajak,"['@', 'justask1108', 'hai', 'kak', '.', 'apakah', 'yang', 'kakak', 'maksud', 'adalah', 'ppn', 'atas', 'pemanfaatan', 'jkp', 'dari', 'luar', 'daerah', 'pabean', '(', 'ppn', 'jln', ')', '?', 'apabila', 'iya', 'sesuai', 'dengan', 'ketentuan', 'pmk', '131', 'tahun', '2024.', 'untuk', 'barang', 'dan', 'jasa', 'selain', 'kategori', 'mewah', 'akan', 'dikenakan', 'ppn', 'dengan', 'tarif', '12', '%', 'tetapi', 'menggunakan', 'dpp', 'nilai', 'lain', 'sebesar']",netral
1.88e+18,Fri Jan 24 03:51:50 +0000 2025,0, https://t.co/sKd7jzZI61,1.88e+18,https://pbs.twimg.com/media/GiB4vkya4AA50yS.jpg,,qme,,0,0,0,https://x.com/ppn22_jmj/status/1882637410062004567,1.63e+18,ppn22_jmj,"['https', ':', '//t.co/skd7jzzi61']",netral
1.88e+18,Fri Jan 24 03:51:01 +0000 2025,0,@susanty14274561 Pada dasarnya mulai Januari 2025 tarif PPN yang digunakan adalah 12%. Secara umum sepanjang penyerahan BKP-nya selain BKP yg tergolong mewah sesuai Pasal 3 PMK-131/2024 PPN yg terutang dihitung dgn cara mengalikan tarif 12% dgn DPP berupa Nilai Lain. (2/3),1.88e+18,,kring_pajak,in,1500200,0,1,0,https://x.com/kring_pajak/status/1882637202582282310,4564565058.0,kring_pajak,"['@', 'susanty14274561', 'pada', 'dasarnya', 'mulai', 'januari', '2025', 'tarif', 'ppn', 'yang', 'digunakan', 'adalah', '12', '%', '.', 'secara', 'umum', 'sepanjang', 'penyerahan', 'bkp-nya', 'selain', 'bkp', 'yg', 'tergolong', 'mewah', 'sesuai', 'pasal', '3', 'pmk-131/2024', 'ppn', 'yg', 'terutang', 'dihitung', 'dgn', 'cara', 'mengalikan', 'tarif', '12', '%', 'dgn', 'dpp', 'berupa', 'nilai', 'lain', '.', '(', '2/3', ')']",netral
1.88e+18,Fri Jan 24 03:50:33 +0000 2025,0,バトルパートナーズ 買取　大阪　京都　兵庫 シュリンクつき 11000 シュリンクなし 10000 パック未サーチ　知り合いのみ相談 デッキビルド 〆 プロモ　2200 相場により金額上下します,1.88e+18,,,ja,,0,0,0,https://x.com/shoichirogram/status/1882637084806242730,1.15e+18,shoichirogram,"['バトルパートナーズ', '買取', '大阪', '京都', '兵庫', 'シュリンクつき', '11000', 'シュリンクなし', '10000', 'パック未サーチ', '知り合いのみ相談', 'デッキビルド', '〆', 'プロモ', '2200', '相場により金額上下します']",netral
1.88e+18,Fri Jan 24 03:49:42 +0000 2025,0,@onsenradio 土師亜文さんのラジオ番組をお願いします！ 土師さん自身の推し活話もめちゃ面白いので盛り上がると思います！,1.88e+18,,onsenradio,ja,,0,0,0,https://x.com/ppnWR3RF0ko7uO2/status/1882636869877563593,1.3e+18,ppnWR3RF0ko7uO2,"['@', 'onsenradio', '土師亜文さんのラジオ番組をお願いします！', '土師さん自身の推し活話もめちゃ面白いので盛り上がると思います！']",netral
1.88e+18,Fri Jan 24 03:45:06 +0000 2025,0,@k_chaeryy Hai Kak. Benar Kak. Apabila terdapat LB di SPT Masa PPN Desember 2024 maka bisa dikompensasi ke SPT Masa PPN Januari 2025. Silakan ditunggu proses sinkronisasi datanya ya Kak. Tks*Ilah,1.88e+18,,k_chaeryy,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882635714715963453,4564565058.0,kring_pajak,"['@', 'k_chaeryy', 'hai', 'kak', '.', 'benar', 'kak', '.', 'apabila', 'terdapat', 'lb', 'di', 'spt', 'masa', 'ppn', 'desember', '2024', 'maka', 'bisa', 'dikompensasi', 'ke', 'spt', 'masa', 'ppn', 'januari', '2025.', 'silakan', 'ditunggu', 'proses', 'sinkronisasi', 'datanya', 'ya', 'kak', '.', 'tks', '*', 'ilah']",netral
1.88e+18,Fri Jan 24 03:44:29 +0000 2025,0,@kring_pajak untuk perhitungan PPN Luar Negeri atas JKP dari Luar Daerah Pabean itu menggunakan 11/12*DPP (DPP Nilai Lain) kan ya min?,1.88e+18,,kring_pajak,in,,0,1,0,https://x.com/alohaki22/status/1882635558876594439,419221555.0,alohaki22,"['@', 'kring_pajak', 'untuk', 'perhitungan', 'ppn', 'luar', 'negeri', 'atas', 'jkp', 'dari', 'luar', 'daerah', 'pabean', 'itu', 'menggunakan', '11/12', '*', 'dpp', '(', 'dpp', 'nilai', 'lain', ')', 'kan', 'ya', 'min', '?']",netral
1.88e+18,Fri Jan 24 03:43:27 +0000 2025,0,Dapet bantuan lg 3jt dr pemerintah setempat karena kenaikan harga pangan. Alhamdulillah https://t.co/AEAMHQaxbz,1.88e+18,https://pbs.twimg.com/media/GiB20clboAAcTCv.jpg,,in,kufuki land,0,1,0,https://x.com/rdwnsk8ight/status/1882635296854118540,3261287532.0,rdwnsk8ight,"['dapet', 'bantuan', 'lg', '3jt', 'dr', 'pemerintah', 'setempat', 'karena', 'kenaikan', 'harga', 'pangan', '.', 'alhamdulillah', 'https', ':', '//t.co/aeamhqaxbz']",netral
1.88e+18,Fri Jan 24 03:42:57 +0000 2025,0,#2025KKPRiseTogether #PanganBiru #DJPTDisplin #DJPTBerdedikasi #DJPTBerprestasi #ppnpekalongankamibisa @masno_kartono https://t.co/aVP8YPRrXz,1.88e+18,https://pbs.twimg.com/media/GiB2pO4a8AAwbPP.jpg,PPNPekalongan,qme,pekalongan,0,0,0,https://x.com/PPNPekalongan/status/1882635174401474971,538005098.0,PPNPekalongan,"['#', '2025kkprisetogether', '#', 'panganbiru', '#', 'djptdisplin', '#', 'djptberdedikasi', '#', 'djptberprestasi', '#', 'ppnpekalongankamibisa', '@', 'masno_kartono', 'https', ':', '//t.co/avp8yprrxz']",netral
1.88e+18,Fri Jan 24 03:42:57 +0000 2025,0,Kegiatan yg saat ini dilakukan adalah pemeliharaan yang sifatnya darurat misalnya perbaikan instalasi listrik atau fasilitas lain yang rusak karena cuaca ekstrim. Selanjutnya disampaikan juga terkait rencana kegiatan pemeliharaan tahun ini dengan prioritas perbaikan depo. https://t.co/cOJI8EODJy,1.88e+18,https://pbs.twimg.com/media/GiB2S06bYAAD6T6.jpg,PPNPekalongan,in,pekalongan,0,1,0,https://x.com/PPNPekalongan/status/1882635171654205817,538005098.0,PPNPekalongan,"['kegiatan', 'yg', 'saat', 'ini', 'dilakukan', 'adalah', 'pemeliharaan', 'yang', 'sifatnya', 'darurat', 'misalnya', 'perbaikan', 'instalasi', 'listrik', 'atau', 'fasilitas', 'lain', 'yang', 'rusak', 'karena', 'cuaca', 'ekstrim', '.', 'selanjutnya', 'disampaikan', 'juga', 'terkait', 'rencana', 'kegiatan', 'pemeliharaan', 'tahun', 'ini', 'dengan', 'prioritas', 'perbaikan', 'depo', '.', 'https', ':', '//t.co/coji8eodjy']",positif
1.88e+18,Fri Jan 24 03:42:56 +0000 2025,0,Hai #sahabatbahari Pelaksanaan Apel Pagi hari Jumat (24/1) dengan pembina Apel Bapak Adyar Repliyanto menyampaikan informasi teait kegiatan pemeliharaan. https://t.co/tChNfWsSpb,1.88e+18,https://pbs.twimg.com/media/GiB2OXvbYAAnDca.jpg,,in,pekalongan,0,1,0,https://x.com/PPNPekalongan/status/1882635168642724244,538005098.0,PPNPekalongan,"['hai', '#', 'sahabatbahari', 'pelaksanaan', 'apel', 'pagi', 'hari', 'jumat', '(', '24/1', ')', 'dengan', 'pembina', 'apel', 'bapak', 'adyar', 'repliyanto', 'menyampaikan', 'informasi', 'teait', 'kegiatan', 'pemeliharaan', '.', 'https', ':', '//t.co/tchnfwsspb']",netral
1.88e+18,Fri Jan 24 03:42:42 +0000 2025,0,พน.พาร์ท 2 เลยเหอะอยากเห็นตาเจี่ยง หมู่ตาน รักกันแหละ ฮ้อปเหยินกันกว่านี้อีกแน่นอนนน,1.88e+18,,,th,she/her,0,0,0,https://x.com/suyxsuyx/status/1882635110845133009,9.62e+17,suyxsuyx,"['พน.พาร์ท', '2', 'เลยเหอะอยากเห็นตาเจี่ยง', 'หมู่ตาน', 'รักกันแหละ', 'ฮ้อปเหยินกันกว่านี้อีกแน่นอนนน']",netral
1.88e+18,Fri Jan 24 03:42:23 +0000 2025,4,@_umbralsol252 @ascnets Fr im not gay and i would still buy the skin if i had the money and i cared enough. Just bc she is pretty. She is fkn pretty thats it THATS It. Like if u dont like it then dont buy the coating or idk just dont look at her. Why is it such a huge problem i dont get it,1.88e+18,,_umbralsol252,en,,0,0,1,https://x.com/won7_1_14_7/status/1882635030222229933,9.02e+17,won7_1_14_7,"['@', '_umbralsol252', '@', 'ascnets', 'fr', 'im', 'not', 'gay', 'and', 'i', 'would', 'still', 'buy', 'the', 'skin', 'if', 'i', 'had', 'the', 'money', 'and', 'i', 'cared', 'enough', '.', 'just', 'bc', 'she', 'is', 'pretty', '.', 'she', 'is', 'fkn', 'pretty', 'thats', 'it', 'thats', 'it', '.', 'like', 'if', 'u', 'dont', 'like', 'it', 'then', 'dont', 'buy', 'the', 'coating', 'or', 'idk', 'just', 'dont', 'look', 'at', 'her', '.', 'why', 'is', 'it', 'such', 'a', 'huge', 'problem', 'i', 'dont', 'get', 'it']",netral
1.88e+18,Fri Jan 24 03:41:08 +0000 2025,0,@planXteeth Hahahaha belom lg..lagi 2-3 tahun insyaAllah..atau tunggu kenaikan jan 2026 lagi 7% kenaikan,1.88e+18,,planXteeth,in,"Seremban, Negeri Sembilan",0,1,0,https://x.com/kkkcaz/status/1882634714298941803,1.2e+18,kkkcaz,"['@', 'planxteeth', 'hahahaha', 'belom', 'lg', '..', 'lagi', '2-3', 'tahun', 'insyaallah', '..', 'atau', 'tunggu', 'kenaikan', 'jan', '2026', 'lagi', '7', '%', 'kenaikan']",netral
1.88e+18,Fri Jan 24 03:40:22 +0000 2025,0,@druyig Jelassss brokkk finallyyy ga sehh closing ppn tanpa ketakutan dan bs closingg ppn,1.88e+18,,druyig,in,,0,0,0,https://x.com/potatoosnack/status/1882634523370021128,1.28e+18,potatoosnack,"['@', 'druyig', 'jelassss', 'brokkk', 'finallyyy', 'ga', 'sehh', 'closing', 'ppn', 'tanpa', 'ketakutan', 'dan', 'bs', 'closingg', 'ppn']",netral
1.88e+18,Fri Jan 24 03:38:59 +0000 2025,0,@nibiruprmt Hai Kak. Untuk lapor SPT Masa PPN Desember 2024 masih dilaporkan melalui web efaktur ya Kak. SPT PPN yg dilaporkan melalui web coretax mulai masa pajak Januari 2025. Tks*Ansa,1.88e+18,,nibiruprmt,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882634176475836635,4564565058.0,kring_pajak,"['@', 'nibiruprmt', 'hai', 'kak', '.', 'untuk', 'lapor', 'spt', 'masa', 'ppn', 'desember', '2024', 'masih', 'dilaporkan', 'melalui', 'web', 'efaktur', 'ya', 'kak', '.', 'spt', 'ppn', 'yg', 'dilaporkan', 'melalui', 'web', 'coretax', 'mulai', 'masa', 'pajak', 'januari', '2025.', 'tks', '*', 'ansa']",netral
1.88e+18,Fri Jan 24 03:38:41 +0000 2025,0,Beberapa tahun terakhir bisnis rental mobil di Indonesia berkembang pesat. Namun biaya operasional yang tinggi akibat kenaikan harga BBM menjadi tantangan terbesar. Di sisi lain pemerintah juga mendorong kendaraan ramah lingkungan untuk mengurangi emisi karbon. Saksikan https://t.co/7aI7uAbjvI,1.88e+18,https://pbs.twimg.com/media/GiB1vBtbIAAcxuG.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1882634097924981134,55507370.0,tvOneNews,"['beberapa', 'tahun', 'terakhir', 'bisnis', 'rental', 'mobil', 'di', 'indonesia', 'berkembang', 'pesat', '.', 'namun', 'biaya', 'operasional', 'yang', 'tinggi', 'akibat', 'kenaikan', 'harga', 'bbm', 'menjadi', 'tantangan', 'terbesar', '.', 'di', 'sisi', 'lain', 'pemerintah', 'juga', 'mendorong', 'kendaraan', 'ramah', 'lingkungan', 'untuk', 'mengurangi', 'emisi', 'karbon', '.', 'saksikan', 'https', ':', '//t.co/7ai7uabjvi']",netral
1.88e+18,Fri Jan 24 03:38:27 +0000 2025,2,@ibnuarch Kalo fraud derivatif barlayer-layer spt di Amerika emang sulit namun kalo fraud adanya kenaikan sales/income dgn kondisi ekonomi yg stagnan industri perikanan jg ga hype-hype amat belum lagi masih tergolong sektor industri baru masa ga kedetect sih? Come on be sceptical plz,1.88e+18,,ibnuarch,in,DKI Jakarta,0,1,0,https://x.com/pembacot777/status/1882634038378479756,1.6e+18,pembacot777,"['@', 'ibnuarch', 'kalo', 'fraud', 'derivatif', 'barlayer-layer', 'spt', 'di', 'amerika', 'emang', 'sulit', 'namun', 'kalo', 'fraud', 'adanya', 'kenaikan', 'sales/income', 'dgn', 'kondisi', 'ekonomi', 'yg', 'stagnan', 'industri', 'perikanan', 'jg', 'ga', 'hype-hype', 'amat', 'belum', 'lagi', 'masih', 'tergolong', 'sektor', 'industri', 'baru', 'masa', 'ga', 'kedetect', 'sih', '?', 'come', 'on', 'be', 'sceptical', 'plz']",netral
1.88e+18,Fri Jan 24 03:38:22 +0000 2025,0,@SAN_PASKA Hai Kak. Sesuai implementasi Coretax kewajiban PPN dipusatkan ke NPWP Pusatnya. Jika Penjual melakukan penyerahan yang dilakukan oleh Cabang maka pembuatan Faktur Pajak dilakukan oleh NPWP Pusat dengan memilih ID TKU Cabang yang melakukan penyerahan. Tks*Ukti,1.88e+18,,SAN_PASKA,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882634018434560258,4564565058.0,kring_pajak,"['@', 'san_paska', 'hai', 'kak', '.', 'sesuai', 'implementasi', 'coretax', 'kewajiban', 'ppn', 'dipusatkan', 'ke', 'npwp', 'pusatnya', '.', 'jika', 'penjual', 'melakukan', 'penyerahan', 'yang', 'dilakukan', 'oleh', 'cabang', 'maka', 'pembuatan', 'faktur', 'pajak', 'dilakukan', 'oleh', 'npwp', 'pusat', 'dengan', 'memilih', 'id', 'tku', 'cabang', 'yang', 'melakukan', 'penyerahan', '.', 'tks', '*', 'ukti']",netral
1.88e+18,Fri Jan 24 03:38:15 +0000 2025,1,読んで読んで！ぜひ！！,1.88e+18,,,ja,,0,0,0,https://x.com/pn_pn_ppn/status/1882633991800635417,1.86e+18,pn_pn_ppn,['読んで読んで！ぜひ！！'],netral
1.88e+18,Fri Jan 24 03:38:08 +0000 2025,0,@ascnets Fr shhshsjjwshsh if u dont like lucias kiss then dont buy the coating no?,1.88e+18,,ascnets,en,,0,0,0,https://x.com/won7_1_14_7/status/1882633960561496138,9.02e+17,won7_1_14_7,"['@', 'ascnets', 'fr', 'shhshsjjwshsh', 'if', 'u', 'dont', 'like', 'lucias', 'kiss', 'then', 'dont', 'buy', 'the', 'coating', 'no', '?']",netral
1.88e+18,Fri Jan 24 03:37:14 +0000 2025,2,SWEET DREAMS MY FAVORITE HUHUHUHUHUHU IKAKAMATAY PALAGI SINCE 2022 KWHAHAHA,1.88e+18,,,tl,𓍢ִ໋ pan 🩶,0,0,0,https://x.com/ultprecious/status/1882633736015290506,1.37e+18,ultprecious,"['sweet', 'dreams', 'my', 'favorite', 'huhuhuhuhuhu', 'ikakamatay', 'palagi', 'since', '2022', 'kwhahaha']",netral
1.88e+18,Fri Jan 24 03:36:55 +0000 2025,0,@youregoodgirl9 Hai Kak. Terkait pengkreditan PM pada Coretax jika sudah muncul dan data-datanya sesuai serta tidak memenuhi Pasal 9 ayat 8 UU PPN s.t.t.d. UU HPP maka dapat dikreditkan ya Kak. Tks*Fidh,1.88e+18,,youregoodgirl9,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882633654763192564,4564565058.0,kring_pajak,"['@', 'youregoodgirl9', 'hai', 'kak', '.', 'terkait', 'pengkreditan', 'pm', 'pada', 'coretax', 'jika', 'sudah', 'muncul', 'dan', 'data-datanya', 'sesuai', 'serta', 'tidak', 'memenuhi', 'pasal', '9', 'ayat', '8', 'uu', 'ppn', 's.t.t.d', '.', 'uu', 'hpp', 'maka', 'dapat', 'dikreditkan', 'ya', 'kak', '.', 'tks', '*', 'fidh']",netral
1.88e+18,Fri Jan 24 03:35:57 +0000 2025,2,@lostangels1111 Hai Kak. Transaksi yang mendapatkan fasilitas PP 49 Tahun 2022 diinput dengan cara memilih kode transaksi 08 dan silakan pilih informasi tambahan 10 - BKP dan JKP tertentu ya. Pada Cap fasilitas Kakak akan melihat keterangan PPN dibebaskan berdasarkan PP Nomor 49 Tahun 2022.,1.88e+18,,lostangels1111,in,1500200,0,1,0,https://x.com/kring_pajak/status/1882633411665568217,4564565058.0,kring_pajak,"['@', 'lostangels1111', 'hai', 'kak', '.', 'transaksi', 'yang', 'mendapatkan', 'fasilitas', 'pp', '49', 'tahun', '2022', 'diinput', 'dengan', 'cara', 'memilih', 'kode', 'transaksi', '08', 'dan', 'silakan', 'pilih', 'informasi', 'tambahan', '10', '-', 'bkp', 'dan', 'jkp', 'tertentu', 'ya', '.', 'pada', 'cap', 'fasilitas', 'kakak', 'akan', 'melihat', 'keterangan', 'ppn', 'dibebaskan', 'berdasarkan', 'pp', 'nomor', '49', 'tahun', '2022', '.']",netral
1.88e+18,Fri Jan 24 03:35:43 +0000 2025,0,Tiba2 turun sk inv dan lampiran maks diterima H+5 akhir periode berjalan Jika melebihi tgl tsb inv hanya dibayarkan tanpa ppn Suangar ,1.88e+18,,,in,,0,0,0,https://x.com/awurjiwoo/status/1882633353129841026,1.54e+18,awurjiwoo,"['tiba2', 'turun', 'sk', 'inv', 'dan', 'lampiran', 'maks', 'diterima', 'h+5', 'akhir', 'periode', 'berjalan', 'jika', 'melebihi', 'tgl', 'tsb', 'inv', 'hanya', 'dibayarkan', 'tanpa', 'ppn', 'suangar']",netral
1.88e+18,Fri Jan 24 03:35:19 +0000 2025,0,@dejabooe Hai Kak. Untuk PPN besaran tertentu (050) DPP diisikan penuh namun pada nilai PPN nya diisi dengan DPP dikalikan 1.2% ya Kak. Tks*Irev,1.88e+18,,dejabooe,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882633249895424411,4564565058.0,kring_pajak,"['@', 'dejabooe', 'hai', 'kak', '.', 'untuk', 'ppn', 'besaran', 'tertentu', '(', '050', ')', 'dpp', 'diisikan', 'penuh', 'namun', 'pada', 'nilai', 'ppn', 'nya', 'diisi', 'dengan', 'dpp', 'dikalikan', '1.2', '%', 'ya', 'kak', '.', 'tks', '*', 'irev']",netral
1.88e+18,Fri Jan 24 03:34:40 +0000 2025,1,@srisathriya Hai Kak. Dalam hal SPT Masa PPN untuk Masa Pajak sebelum implementasi Coretax (dalam hal ini Des 2024) terdapat LB dan LB sebagaimana dimaksud dimintakan kompensasi maka LB tersebut akan dimigrasi ke table kompensasi di Coretax dan tersedia di pelaporan SPT Masa PPN Januari,1.88e+18,,srisathriya,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882633089572302972,4564565058.0,kring_pajak,"['@', 'srisathriya', 'hai', 'kak', '.', 'dalam', 'hal', 'spt', 'masa', 'ppn', 'untuk', 'masa', 'pajak', 'sebelum', 'implementasi', 'coretax', '(', 'dalam', 'hal', 'ini', 'des', '2024', ')', 'terdapat', 'lb', 'dan', 'lb', 'sebagaimana', 'dimaksud', 'dimintakan', 'kompensasi', 'maka', 'lb', 'tersebut', 'akan', 'dimigrasi', 'ke', 'table', 'kompensasi', 'di', 'coretax', 'dan', 'tersedia', 'di', 'pelaporan', 'spt', 'masa', 'ppn', 'januari']",netral
1.88e+18,Fri Jan 24 03:31:38 +0000 2025,0,@DavidBeatt @beacukaiRI kenapa ada pph ya ? kan pph itu buat pajak penghasilan. Sedangkan itu impor barang yang mestinya cuma ada ppn aja ?,1.88e+18,,DavidBeatt,in,,0,1,0,https://x.com/genzkatanyaaaa/status/1882632326162841827,1.85e+18,genzkatanyaaaa,"['@', 'davidbeatt', '@', 'beacukairi', 'kenapa', 'ada', 'pph', 'ya', '?', 'kan', 'pph', 'itu', 'buat', 'pajak', 'penghasilan', '.', 'sedangkan', 'itu', 'impor', 'barang', 'yang', 'mestinya', 'cuma', 'ada', 'ppn', 'aja', '?']",netral
1.88e+18,Fri Jan 24 03:30:32 +0000 2025,0,Bursa Malaysia dibuka rendah hari ini berikutan kekurangan minat belian selepas mencatatkan kenaikan baru-baru ini walaupun prestasi pasaran serantau lebih baik sejajar dengan prestasi Wall Street semalaman yang menggalakkan #BernamaBiz @BursaMalaysia https://t.co/X9VTvaJYzw https://t.co/zSRscl9mzY,1.88e+18,https://pbs.twimg.com/media/GiBz24ybMAAGheI.jpg,BernamaBiz,in,Kuala Lumpur,0,0,0,https://x.com/BernamaBiz/status/1882632047430336826,1.67e+18,BernamaBiz,"['bursa', 'malaysia', 'dibuka', 'rendah', 'hari', 'ini', 'berikutan', 'kekurangan', 'minat', 'belian', 'selepas', 'mencatatkan', 'kenaikan', 'baru-baru', 'ini', 'walaupun', 'prestasi', 'pasaran', 'serantau', 'lebih', 'baik', 'sejajar', 'dengan', 'prestasi', 'wall', 'street', 'semalaman', 'yang', 'menggalakkan', '#', 'bernamabiz', '@', 'bursamalaysia', 'https', ':', '//t.co/x9vtvajyzw', 'https', ':', '//t.co/zsrscl9mzy']",positif
